lat,lon,neighborhood,rooms,bedrooms,bathrooms,surface_covered,ars_price,ars_m2
-34.557272,-58.453298,Belgrano,2,1,1,48,13097500,272864
-34.612370500000004,-58.4024551,Congreso,1,0,1,35,4348500,124242
-34.639091,-58.486488,Floresta,2,1,1,36,6825000,189583
-34.63908970000001,-58.4864873,Floresta,1,0,1,36,6825000,189583
-34.5958969,-58.4715637,Paternal,1,0,1,31,6175000,199193
-34.6022963,-58.4628436,Paternal,1,0,1,25,4550000,182000
-34.5882313,-58.38627660000001,Recoleta,2,1,1,57,12675000,222368
-34.5919776,-58.405038399999995,Recoleta,2,1,1,37,13650000,368918
-34.549279,-58.496384,Saavedra,1,0,1,35,5785000,165285
-34.549279,-58.496384,Saavedra,1,0,1,27,4907500,181759
-34.554241999999995,-58.49154889999999,Saavedra,2,1,1,68,11375000,167279
-34.549279,-58.496384,Saavedra,2,1,1,34,5447000,160205
-34.60002,-58.407447999999995,Balvanera,2,1,1,34,6175000,181617
-34.6039929486,-58.39807008100001,Balvanera,2,1,1,37,5070000,137027
-34.618183,-58.44469300000001,Caballito,2,1,1,46,5980000,130000
-34.627309999999994,-58.434718999999994,Caballito,2,1,1,47,12577500,267606
-34.612738,-58.45686,Caballito,2,1,1,64,8682375,135662
-34.6159245,-58.4406027,Caballito,2,1,1,30,4875000,162500
-34.612749,-58.456843000000006,Caballito,2,1,1,64,9572875,149576
-34.625941999999995,-58.434185,Caballito,2,1,1,34,6175000,181617
-34.612268,-58.377339,Monserrat,1,0,1,39,7988500,204833
-34.578713,-58.440267000000006,Colegiales,1,0,1,27,6567535,243242
-34.578713,-58.440267000000006,Colegiales,2,1,1,46,11774100,255958
-34.578713,-58.440267000000006,Colegiales,1,0,1,25,5598450,223938
-34.5996722196,-58.4088107503,Barrio Norte,2,1,1,40,10725000,268125
-34.592684999999996,-58.398166,Barrio Norte,2,1,1,30,6435000,214500
-34.603933500000004,-58.3764044,San Nicolás,2,1,1,24,4225000,176041
-34.601117616399996,-58.4332635131,Villa Crespo,2,1,1,45,5850000,130000
-34.600243400000004,-58.425241899999996,Villa Crespo,1,0,1,34,6084000,178941
-34.604040000000005,-58.43808000000001,Villa Crespo,2,1,1,37,7137000,192891
-34.600243400000004,-58.425241899999996,Villa Crespo,2,1,1,55,9633000,175145
-34.5993032,-58.43274079999999,Villa Crespo,1,0,1,40,7800000,195000
-34.6052362,-58.4596245,Villa Crespo,2,1,1,55,11050000,200909
-34.603291,-58.44116999999999,Villa Crespo,2,1,1,36,9425000,261805
-34.605677,-58.511566,Villa Devoto,1,0,1,36,5980000,166111
-34.6108494,-58.3619581,Puerto Madero,2,1,2,93,61100000,656989
-34.6108494,-58.3619581,Puerto Madero,2,1,2,93,64350000,691935
-34.574549100000006,-58.484952799999995,Villa Urquiza,2,1,1,38,7670000,201842
-34.571971000000005,-58.478988,Villa Urquiza,2,1,1,49,11979500,244479
-34.630303399999995,-58.4011527,Parque Patricios,2,1,1,39,8125000,208333
-34.588058000000004,-58.506615000000004,Villa del Parque,2,1,1,42,10400000,247619
-34.613412,-58.476867000000006,Villa del Parque,2,1,1,47,8580000,182553
-34.60174,-58.490968,Villa del Parque,1,0,1,24,6370000,265416
-34.6391445,-58.416046900000005,Boedo,3,2,1,57,4875000,85526
-34.625820000000004,-58.417497,Boedo,3,2,1,73,8385000,114863
-34.627819,-58.457563,Flores,3,2,1,77,7865000,102142
-34.548394,-58.466989,Nuñez,3,2,1,55,11375000,206818
-34.5939161995,-58.379925434899995,Retiro,5,2,2,162,38350000,236728
-34.5978474,-58.420004399999996,Almagro,3,2,1,53,9035000,170471
-34.620389,-58.415034,Almagro,3,2,1,55,9100000,165454
-34.604543,-58.431653000000004,Almagro,3,2,1,66,8840000,133939
-34.6076086,-58.4199384,Almagro,3,2,2,100,10335000,103350
-34.609605,-58.422992,Almagro,3,2,1,60,10595000,176583
-34.605869299999995,-58.425861100000006,Almagro,3,2,1,53,8125000,153301
-34.560968100000004,-58.4758459,Coghlan,3,2,2,73,20475000,280479
-34.5840506,-58.4161469,Palermo,3,2,1,131,31200000,238167
-34.589224,-58.434674,Palermo,3,2,1,52,10400000,200000
-34.5858400372,-58.4134392815,Palermo,3,2,2,70,15925000,227500
-34.571149600000005,-58.4232966,Palermo,3,2,2,72,15600000,216666
-34.5836867422,-58.421740096899995,Palermo,3,2,1,48,10075000,209895
-34.589745,-58.410838,Palermo,3,2,1,79,16185000,204873
-34.574805,-58.441055000000006,Palermo,3,2,1,53,9425000,177830
-34.5780655,-58.426531700000005,Palermo,3,2,3,100,33800000,338000
-34.5560433,-58.456370299999996,Belgrano,3,2,1,52,10400000,200000
-34.5643343,-58.4532649,Belgrano,3,2,2,115,25285000,219869
-34.563576,-58.4512456,Belgrano,3,2,1,70,16900000,241428
-34.568725,-58.462483999999996,Belgrano,3,2,1,79,13650000,172784
-34.56304306194158,-58.452525346078794,Belgrano,3,2,2,80,37700000,471250
-34.555867,-58.459253000000004,Belgrano,3,2,1,60,12870000,214500
-34.558197,-58.461376,Belgrano,3,2,2,90,17225000,191388
-34.565699,-58.440116,Belgrano,3,2,2,68,14235000,209338
-34.604093,-58.461017000000005,Paternal,3,2,1,38,7800000,205263
-34.5871956,-58.386435,Recoleta,3,2,2,105,28600000,272380
-34.591657500000004,-58.40558829999999,Recoleta,3,2,1,48,12025000,250520
-34.549279,-58.496384,Saavedra,3,2,1,55,8645000,157181
-34.553677,-58.48595,Saavedra,3,2,1,57,11635000,204122
-34.609125,-58.440149,Caballito,3,2,1,68,14950000,219852
-34.610975,-58.439395999999995,Caballito,3,2,1,68,14950000,219852
-34.6135903,-58.4544029,Caballito,3,2,1,55,10725000,195000
-34.61749036459113,-58.44260670541092,Caballito,3,2,1,69,11635000,168623
-34.58246870000001,-58.4550837,Chacarita,3,2,1,41,7020000,171219
-34.578367,-58.448878,Colegiales,3,2,1,57,10400000,182456
-34.578713,-58.440267000000006,Colegiales,3,2,1,58,14855230,256124
-34.578713,-58.440267000000006,Colegiales,3,2,1,58,25160850,433807
-34.574381,-58.462033999999996,Colegiales,3,2,1,58,12025000,207327
-34.6415839514,-58.505974503599994,Villa Luro,3,2,2,77,20800000,270129
-34.63749364992944,-58.49668702700166,Villa Luro,3,2,1,62,14300000,230645
-34.616292,-58.52680600000001,Villa Real,3,2,1,44,7735000,175795
-34.593422,-58.399294,Barrio Norte,3,2,3,97,25025000,257989
-34.587382500000004,-58.3972762,Barrio Norte,3,2,2,103,23335000,226553
-34.587382500000004,-58.3972762,Barrio Norte,5,2,2,162,38350000,236728
-34.6025221,-58.4451944,Villa Crespo,3,2,1,71,12025000,169366
-34.6034998675,-58.4355497948,Villa Crespo,3,2,2,79,16575000,209810
-34.5998364,-58.432787100000006,Villa Crespo,3,2,1,51,11050000,216666
-34.595425,-58.443768999999996,Villa Crespo,3,2,1,53,8450000,159433
-34.616215999999994,-58.50579499999999,Villa Devoto,3,2,1,61,12025000,197131
-34.603584000000005,-58.51699300000001,Villa Devoto,3,2,1,65,12285000,189000
-34.678932,-58.49045600000001,Villa Lugano,3,2,1,60,4290000,71500
-34.677521,-58.48805600000001,Villa Lugano,3,2,1,51,5980000,117254
-34.628715299999996,-58.387131499999995,Constitución,3,2,1,65,7540000,116000
-34.6261244,-58.3859524,Constitución,3,2,1,81,12675000,156481
-34.623571000000005,-58.399758,San Cristobal,3,2,2,98,20475000,208928
-34.6201040374,-58.391490157700005,San Cristobal,3,2,1,81,12675000,156481
-34.609708000000005,-58.390333,San Cristobal,3,2,1,52,10075000,193750
-34.575509999999994,-58.48437,Villa Urquiza,4,2,2,77,24375000,316558
-34.63431,-58.450228,Parque Chacabuco,3,2,1,76,10985000,144539
-34.602579999999996,-58.495398,Villa del Parque,3,2,2,85,18980000,223294
-34.599368,-58.493891000000005,Villa del Parque,3,2,2,78,17875000,229166
-34.607053,-58.486738,Villa del Parque,3,2,1,64,10075000,157421
-34.636688,-58.477379000000006,Parque Avellaneda,3,2,2,62,7475000,120564
-34.607658,-58.440449,Parque Centenario,3,2,2,58,12675000,218534
-34.60829329999999,-58.4666679,Villa General Mitre,3,2,2,86,16575000,192732
-34.60829329999999,-58.4666679,Villa General Mitre,3,2,2,86,17875000,207848
-34.646297,-58.456924,Flores,4,3,1,68,5785000,85073
-34.541090999999994,-58.473321,Nuñez,4,3,2,109,20800000,190825
-34.592188,-58.379073999999996,Retiro,5,3,3,400,88400000,221000
-34.653362,-58.521331999999994,Liniers,4,3,3,88,19175000,217897
-34.584815426,-58.4119587021,Palermo,4,3,3,150,23075000,153833
-34.580234000000004,-58.413377000000004,Palermo,4,3,2,200,64350000,321750
-34.5763332865,-58.405161006899995,Palermo,6,3,2,285,117000000,410526
-34.581214,-58.42430400000001,Palermo,4,3,2,95,18200000,191578
-34.5795349,-58.407721499999994,Palermo,5,3,2,106,35750000,337264
-34.5960541,-58.4141048,Palermo,4,3,4,139,32500000,233812
-34.554111600000006,-58.45014789999999,Belgrano,4,3,2,140,31850000,227500
-34.57835120000001,-58.451097600000004,Belgrano,4,3,3,150,43875000,292500
-34.568058,-58.458293999999995,Belgrano,4,3,2,134,46735000,348768
-34.57835120000001,-58.451097600000004,Belgrano,4,3,3,153,47125000,308006
-34.563005,-58.453674,Belgrano,4,3,2,89,32240000,362247
-34.56304306194158,-58.452525346078794,Belgrano,4,3,1,122,24050000,197131
-34.5624353,-58.4656486,Belgrano,4,3,4,169,36400000,215384
-34.567004100000005,-58.4582559,Belgrano,4,3,3,108,18525000,171527
-34.592188,-58.379073999999996,Recoleta,5,3,3,400,88400000,221000
-34.5959583,-58.3898493,Recoleta,4,3,2,142,31850000,224295
-34.5934626,-58.3949287,Recoleta,5,3,2,130,29575000,227500
-34.5956982,-58.3927647,Recoleta,5,3,1,125,21775000,174200
-34.5871956,-58.386435,Recoleta,4,3,2,105,28600000,272380
-34.5853603,-58.388560399999996,Recoleta,5,3,2,130,27300000,210000
-34.591401899999994,-58.37980579999999,Recoleta,4,3,2,109,29250000,268348
-34.5905684,-58.384887,Recoleta,5,3,3,240,71500000,297916
-34.587382500000004,-58.3972762,Recoleta,6,3,2,227,51675000,227643
-34.602066,-58.395332999999994,Balvanera,4,3,1,69,10335000,149782
-34.606091,-58.402101,Balvanera,4,3,2,73,11700000,160273
-34.606176299999994,-58.39914350000001,Balvanera,4,3,2,74,8775000,118581
-34.614296,-58.396425,Balvanera,4,3,2,128,18525000,144726
-34.6228348571,-58.439779621099994,Caballito,4,3,2,100,20150000,201500
-34.612707,-58.456959999999995,Caballito,4,3,2,93,16955250,182314
-34.618769,-58.437631999999994,Caballito,3,2,1,65,9750000,150000
-34.627902,-58.43216700000001,Caballito,4,3,2,100,32500000,325000
-34.616708,-58.436023999999996,Caballito,4,3,2,85,16185000,190411
-34.619405,-58.37418100000001,San Telmo,5,3,1,133,15925000,119736
-34.5760225,-58.4483554,Colegiales,4,3,3,153,47125000,308006
-34.5760225,-58.4483554,Colegiales,4,3,3,150,43875000,292500
-34.6396697032,-58.508447992,Villa Luro,4,3,3,150,29250000,195000
-34.6409737,-58.5119083,Villa Luro,4,3,3,97,19175000,197680
-34.5972357,-58.395112399999995,Barrio Norte,6,3,2,227,51675000,227643
-34.5718217,-58.4342039,Las Cañitas,4,3,3,100,19825000,198250
-34.5855588,-58.513142200000004,Villa Devoto,4,3,3,100,15600000,156000
-34.684082000000004,-58.462298,Villa Lugano,4,3,1,65,5655000,87000
-34.618414,-58.394133,San Cristobal,4,3,2,104,12350000,118750
-34.652653,-58.476986,Parque Avellaneda,4,3,2,63,10075000,159920
-34.6094795,-58.461859999999994,Villa General Mitre,4,3,1,69,11245000,162971
-34.5963197,-58.378533,Retiro,12,4,3,345,78000000,226086
-34.566286,-58.44321600000001,Belgrano,5,4,3,232,57850000,249353
-34.563762,-58.44324,Belgrano,5,4,2,178,33735000,189522
-34.5909718,-58.3911809,Recoleta,7,4,3,248,51350000,207056
-34.587382500000004,-58.3972762,Recoleta,12,4,3,345,78000000,226086
-34.621117,-58.43144399999999,Caballito,5,4,4,200,42250000,211250
-34.6139869,-58.3617792,Puerto Madero,5,4,3,332,195000000,587349
-34.606933000000005,-58.438711,Caballito,7,5,4,257,25935000,100914
-34.625515,-58.462577,Flores,1,0,1,29,4355000,150172
-34.54307556,-58.47038269,Nuñez,1,0,2,47,10335000,219893
-34.606912619056885,-58.421751149111344,Almagro,1,0,1,30,7150000,238333
-34.582208,-58.422916,Palermo,1,0,1,25,5850000,234000
-34.58274801638354,-58.42408525845831,Palermo,1,0,2,64,14300000,223437
-34.5843476,-58.423588699999996,Palermo,1,0,1,32,7930000,247812
-34.603999200000004,-58.455783700000005,Paternal,1,0,1,33,6175000,187121
-34.5897205,-58.3961034,Recoleta,1,0,1,35,9750000,278571
-34.613743,-58.406654,Balvanera,1,0,2,28,3570645,127523
-34.581537100000006,-58.4584137,Chacarita,1,0,1,33,7150000,216666
-34.610196,-58.376261,San Telmo,1,0,2,35,4355000,124428
-34.6218671,-58.3783379,San Telmo,1,0,1,34,6435000,189264
-34.6272818,-58.40667020000001,San Telmo,1,0,1,31,6045000,195000
-34.59866774682071,-58.440375352672746,Villa Crespo,1,0,1,30,7150000,238333
-34.632396299999996,-58.38270279999999,Constitución,1,0,1,26,2990000,115000
-34.623199,-58.396091799999994,San Cristobal,1,0,1,23,4550000,197826
-34.6252838,-58.3934358,San Cristobal,1,0,1,29,3510000,121034
-34.573395899999994,-58.4735568,Villa Urquiza,1,0,1,34,7150000,210294
-34.58824158,-58.48386002,Villa Urquiza,1,0,1,29,6760000,233103
-34.58824158,-58.48386002,Villa Urquiza,1,0,1,38,9750000,256578
-34.6171088,-58.47987510000001,Villa del Parque,1,0,1,30,5850000,195000
-34.630633,-58.418606000000004,Boedo,2,1,1,55,7800000,141818
-34.630633,-58.418606000000004,Boedo,2,1,1,55,8450000,153636
-34.537805299999995,-58.466709200000004,Nuñez,2,1,1,42,15275000,363690
-34.553090999999995,-58.473875,Nuñez,2,1,2,46,10075000,219021
-34.548433,-58.462152100000004,Nuñez,2,1,2,56,14170000,253035
-34.5997246,-58.419121200000006,Almagro,2,1,1,38,5525000,145394
-34.6132557,-58.4191164,Almagro,2,1,1,40,6825000,170625
-34.6041193298,-58.4291568534,Almagro,2,1,1,32,6500000,203125
-34.6048766,-58.4294681,Almagro,2,1,1,35,6175000,176428
-34.621336,-58.423778500000004,Almagro,2,1,1,50,8235500,164710
-34.6489282,-58.513260200000005,Liniers,2,1,2,39,8450000,216666
-34.6593769,-58.5168075,Liniers,2,1,1,48,10725000,223437
-34.588568,-58.4194478,Palermo,2,1,1,33,6500000,196969
-34.6143505,-58.4001248,Belgrano,2,1,1,68,25025000,368014
-34.56216049,-58.45933151,Belgrano,2,1,1,49,10140000,206938
-34.560576,-58.454392000000006,Belgrano,2,1,2,62,12870000,207580
-34.613634999999995,-58.4444945,Caballito,2,1,1,42,9425000,224404
-34.581795,-58.44965500000001,Colegiales,2,1,1,45,8775000,195000
-34.640712,-58.507263,Villa Luro,2,1,1,45,11440000,254222
-34.5874386,-58.401569200000004,Barrio Norte,2,1,1,46,10075000,219021
-34.5868451,-58.400544200000006,Barrio Norte,2,1,1,49,11050000,225510
-34.5700061,-58.4324284,Las Cañitas,2,1,1,37,13325000,360135
-34.6212995,-58.3617797,Puerto Madero,2,1,1,75,29250000,390000
-34.58824158,-58.48386002,Villa Urquiza,2,1,1,55,13325000,242272
-34.610972100000005,-58.49886729999999,Villa del Parque,2,1,1,30,6435000,214500
-34.6041193298,-58.4291568534,Parque Centenario,2,1,1,32,6500000,203125
-34.589013200000004,-58.5065063,Villa Pueyrredón,2,1,1,42,10075000,239880
-34.6133176,-58.4054818,Once,3,2,1,59,8775000,148728
-34.632819513,-58.46638871729999,Flores,3,2,1,90,13650000,151666
-34.537916499999994,-58.465921200000004,Nuñez,3,2,1,68,17225000,253308
-34.5929445,-58.37919720000001,Retiro,3,2,1,56,9100000,162500
-34.613755,-58.42895179999999,Almagro,3,2,2,95,18850000,198421
-34.606934,-58.416729000000004,Almagro,3,2,1,50,10335000,206700
-34.60315,-58.41953,Almagro,3,2,1,80,14137500,176718
-34.60963029999999,-58.4195706,Almagro,3,2,1,64,10400000,162500
-34.559442100000005,-58.4817313,Coghlan,3,2,2,91,32175000,353571
-34.559442100000005,-58.4817313,Coghlan,3,2,2,105,31822700,303073
-34.6592964708,-58.5142011163,Liniers,3,2,1,65,14300000,220000
-34.5863059,-58.4228907,Palermo,3,2,1,45,7995000,177666
-34.5680096934,-58.4356683122,Palermo,3,2,2,59,17485000,296355
-34.5859,-58.417837,Palermo,3,2,1,49,8710000,177755
-34.5939006,-58.416644700000006,Palermo,3,2,1,76,12350000,162500
-34.592079,-58.41464499999999,Palermo,3,2,1,68,13455000,197867
-34.633875,-58.3754615,Barracas,3,2,2,73,22100000,302739
-34.5662909,-58.437445499999995,Belgrano,3,2,2,95,26975000,283947
-34.5523846,-58.43796629999999,Belgrano,3,2,2,93,49400000,531182
-34.59420395,-58.40615463,Recoleta,3,2,3,91,22100000,242857
-34.58374405,-58.40447235,Recoleta,3,2,3,95,19370000,203894
-34.5980826,-58.41318929999999,Recoleta,3,2,2,67,12343500,184231
-34.603010999999995,-58.39168000000001,Recoleta,3,2,1,56,9685000,172946
-34.611822,-58.408598,Balvanera,3,2,1,49,6435000,131326
-34.6292162,-58.4436884,Caballito,3,2,1,61,12025000,197131
-34.613755,-58.42895179999999,Caballito,3,2,2,95,20475000,215526
-34.624368200000006,-58.440563600000004,Caballito,3,2,2,75,17875000,238333
-34.6082531,-58.4589735,Caballito,3,2,1,56,9945000,177589
-34.5811175,-58.4582421,Chacarita,3,2,1,55,11050000,200909
-34.6164759,-58.3845531,Monserrat,3,2,1,51,6630000,130000
-34.614979299999995,-58.380205200000006,San Telmo,3,2,1,60,9100000,151666
-34.571020000000004,-58.453648,Colegiales,3,2,1,53,15600000,294339
-34.586312899999996,-58.40466899999999,Barrio Norte,3,2,1,80,14950000,186875
-34.565864700000006,-58.438732900000005,Las Cañitas,3,2,2,74,19175000,259121
-34.600234,-58.452746999999995,Villa Crespo,3,2,1,61,8775000,143852
-34.662715000000006,-58.468472999999996,Villa Lugano,3,2,2,55,5525000,100454
-34.6133583347637,-58.36230939427197,Puerto Madero,3,2,2,109,48750000,447247
-34.62153,-58.3617522,Puerto Madero,3,2,2,110,46800000,425454
-34.62153,-58.3617522,Puerto Madero,3,2,2,116,46475000,400646
-34.6275433,-58.406591399999996,San Cristobal,3,2,2,83,12285000,148012
-34.6275433,-58.406591399999996,Parque Patricios,3,2,2,83,12285000,148012
-34.6042675,-58.489699,Villa del Parque,3,2,2,90,12610000,140111
-34.598919,-58.443748,Parque Centenario,3,2,1,38,7800000,205263
-34.5494641,-58.4716239,Nuñez,4,3,1,80,14300000,178750
-34.6538386,-58.52684920000001,Liniers,4,3,2,115,8450000,73478
-34.647248,-58.521023,Liniers,4,3,1,70,15925000,227500
-34.5710283,-58.433145999999994,Palermo,4,3,2,95,27300000,287368
-34.5655006435,-58.4403144229,Belgrano,4,3,3,136,27300000,200735
-34.5647261202,-58.466166667799996,Belgrano,4,3,2,92,21450000,233152
-34.628976,-58.4465547,Caballito,4,3,2,90,20800000,231111
-34.585684504,-58.40970241270001,Barrio Norte,4,3,2,160,50700000,316875
-34.59662470000001,-58.4398635,Villa Crespo,4,3,2,83,12155000,146445
-34.5962497,-58.440180500000004,Villa Crespo,4,3,1,96,12870000,134062
-34.590319,-58.515643000000004,Villa Devoto,4,3,3,96,17550000,182812
-34.5700506,-58.475308999999996,Villa Urquiza,4,3,1,93,15925000,171236
-34.5770461249,-58.4122650288,Palermo,5,4,3,167,34450000,206287
-34.5638498842,-58.4501204079,Belgrano,5,4,2,230,40950000,178043
-34.589265600000004,-58.3909465,Recoleta,5,4,3,130,36725000,282500
-34.5995853991,-58.4009304618,Recoleta,8,7,2,138,18785000,136123
-34.6112276,-58.4275243,Almagro,1,0,1,26,5525000,212500
-34.580901000000004,-58.409119,Palermo,1,0,1,36,12935000,359305
-34.5815909718,-58.4237130017,Palermo,1,0,1,23,5200000,226086
-34.5937094981,-58.444003253599995,Palermo,1,0,1,35,5525000,157857
-34.5551486,-58.451026799999994,Belgrano,1,0,1,30,8543600,284786
-34.555707299999995,-58.4617062,Belgrano,1,0,1,75,10400000,138666
-34.555188,-58.461594999999996,Belgrano,1,0,1,33,7280000,220606
-34.555159700000004,-58.4399507,Belgrano,1,0,1,38,8970000,236052
-34.616228,-58.501253000000005,Floresta,1,0,1,38,5525000,145394
-34.599363000000004,-58.395916,Recoleta,1,0,1,28,4875000,174107
-34.546948,-58.478813,Saavedra,1,0,1,43,7735000,179883
-34.617353,-58.446077,Caballito,1,0,1,25,5369000,214760
-34.629469,-58.452123,Caballito,1,0,1,40,8157500,203937
-34.617353,-58.446077,Caballito,1,0,1,33,6825000,206818
-34.61787415,-58.43644333,Caballito,1,0,1,33,5655000,171363
-34.6112276,-58.4275243,Caballito,1,0,1,26,5525000,212500
-34.617353,-58.446077,Caballito,1,0,1,29,6097000,210241
-34.6155086,-58.3800913,Monserrat,1,0,1,39,7150000,183333
-34.620512700000006,-58.3683576,San Telmo,1,0,1,33,5525000,167424
-34.588369,-58.483862,Parque Chas,1,0,1,36,6883500,191208
-34.588369,-58.483862,Parque Chas,1,0,1,36,6558500,182180
-34.588369,-58.483862,Parque Chas,1,0,1,35,6103500,174385
-34.588369,-58.483862,Parque Chas,1,0,1,42,6753500,160797
-34.5938684733,-58.4440247113,Villa Crespo,1,0,1,35,5525000,157857
-34.614403100000004,-58.523933400000004,Villa Devoto,1,0,1,32,5785000,180781
-34.61085129,-58.36195755,Puerto Madero,1,0,2,95,78000000,821052
-34.5892888,-58.477700600000006,Villa Ortuzar,1,0,1,24,4875000,203125
-34.6372145,-58.446700899999996,Parque Chacabuco,1,0,1,26,5460000,210000
-34.580489299999996,-58.495056700000006,Villa Pueyrredón,1,0,1,23,4225000,183695
-34.5530301,-58.4676608,Nuñez,2,1,1,44,12350000,280681
-34.5479792,-58.4586733,Nuñez,2,1,1,57,18200000,319298
-34.59987,-58.378327,Retiro,2,1,1,50,8125000,162500
-34.582855,-58.422081000000006,Palermo,2,1,1,40,6305000,157625
-34.5818131,-58.4076433,Palermo,2,1,1,30,8125000,270833
-34.580862200000006,-58.411383900000004,Palermo,2,1,1,35,8450000,241428
-34.5748434,-58.433364100000006,Palermo,2,1,1,45,9035000,200777
-34.5962221,-58.413883999999996,Palermo,2,1,1,45,7280000,161777
-34.58356857,-58.43800735,Palermo,2,1,1,44,10075000,228977
-34.585657,-58.419564,Palermo,2,1,1,33,13000000,393939
-34.583546000000005,-58.412149,Palermo,2,1,1,40,7670000,191750
-34.5551486,-58.451026799999994,Belgrano,2,1,1,37,10832900,292781
-34.5551486,-58.451026799999994,Belgrano,2,1,1,37,10442900,282240
-34.559967,-58.452771,Belgrano,2,1,1,46,8125000,176630
-34.5748434,-58.433364100000006,Belgrano,2,1,1,45,9035000,200777
-34.5554326,-58.458383700000006,Belgrano,2,1,1,50,20475000,409500
-34.5543285,-58.4379257,Belgrano,2,1,1,54,17225000,318981
-34.611447999999996,-58.391061,Congreso,2,1,1,54,8125000,150462
-34.6057934,-58.4886936,Floresta,2,1,1,45,6825000,151666
-34.603835,-58.472112,Paternal,2,1,1,36,5200000,144444
-34.5978943589,-58.4123732954,Recoleta,2,1,1,36,6363500,176763
-34.589892799999994,-58.393908999999994,Recoleta,2,1,1,32,9425000,294531
-34.555902,-58.479158999999996,Saavedra,2,1,1,40,11375000,284375
-34.610667600000006,-58.3971834413,Balvanera,2,1,1,40,7800000,195000
-34.62321472,-58.41931534,Caballito,2,1,1,50,12350000,247000
-34.616331,-58.432667,Caballito,2,1,1,48,7800000,162500
-34.623208500000004,-58.4318782,Caballito,2,1,1,48,11505000,239687
-34.6209278,-58.445873600000006,Caballito,2,1,1,47,7598500,161670
-34.629483,-58.45225500000001,Caballito,2,1,1,60,10491000,174850
-34.625048,-58.45405699999999,Caballito,2,1,2,53,10172500,191933
-34.606784999999995,-58.45300400000001,Caballito,2,1,1,50,8970000,179400
-34.570177,-58.43415890000001,Las Cañitas,2,1,2,34,8905000,261911
-34.604565,-58.454440000000005,Villa Crespo,2,1,1,39,7670000,196666
-34.604853000000006,-58.457181999999996,Villa Crespo,2,1,1,34,6435000,189264
-34.628707,-58.384377,Constitución,2,1,1,48,3380000,70416
-34.6321767,-58.3908329,Constitución,2,1,1,39,5070000,130000
-34.572294,-58.482673,Villa Urquiza,2,1,1,50,10985000,219700
-34.598231,-58.484023,Villa del Parque,2,1,1,42,8125000,193452
-34.62667465,-58.4202919,Boedo,3,2,2,94,13975000,148670
-34.604099,-58.4091,Abasto,3,2,2,74,8424000,113837
-34.552582,-58.459403,Nuñez,3,1,3,116,42185000,363663
-34.54353270000001,-58.4707845,Nuñez,3,2,1,67,11375000,169776
-34.596495000000004,-58.380568999999994,Retiro,3,2,1,69,10205000,147898
-34.612342,-58.421743000000006,Almagro,3,2,1,78,10075000,129166
-34.558265000000006,-58.477491,Coghlan,3,2,1,57,12343500,216552
-34.561184999999995,-58.4682081,Coghlan,3,2,1,70,15925000,227500
-34.5854857,-58.4436395,Palermo,3,2,2,68,11180000,164411
-34.5851775,-58.4122583,Palermo,3,2,1,55,7150000,130000
-34.5825239,-58.4231473,Palermo,3,2,1,51,11570000,226862
-34.590209,-58.432315100000004,Palermo,3,2,1,48,13650000,284375
-34.640605900000004,-58.3736603,Barracas,3,2,1,65,10985000,169000
-34.56304306194158,-58.452525346078794,Belgrano,3,2,2,143,19175000,134090
-34.56304306194158,-58.452525346078794,Belgrano,3,2,2,93,51350000,552150
-34.61122513,-58.38737106,Congreso,3,2,2,127,12350000,97244
-34.6292874,-58.4735095,Floresta,3,2,1,58,8320000,143448
-34.59041920000001,-58.4032414,Recoleta,3,2,1,74,15925000,215202
-34.5902171602,-58.3874072401,Recoleta,3,2,1,70,20800000,297142
-34.59045,-58.406511,Recoleta,3,2,1,68,11700000,172058
-34.5495962,-58.4912029,Saavedra,3,2,1,66,12935000,195984
-34.603683000000004,-58.381556999999994,Balvanera,3,2,2,74,8424000,113837
-34.604356,-58.398462,Balvanera,3,2,1,70,9100000,130000
-34.610122,-58.405941000000006,Balvanera,3,2,1,80,8775000,109687
-34.6101223,-58.405940599999994,Balvanera,3,2,1,70,9717500,138821
-34.610487,-58.396402,Balvanera,3,2,1,107,9750000,91121
-34.62311172,-58.43736267,Caballito,3,2,2,87,14300000,164367
-34.612873,-58.430264,Caballito,3,2,1,53,10400000,196226
-34.6193546,-58.437469400000005,Caballito,3,2,2,86,13325000,154941
-34.650946000000005,-58.50436,Mataderos,3,2,1,48,6045000,125937
-34.6550092,-58.5096948,Mataderos,3,2,2,82,13325000,162500
-34.609521422,-58.3778469227,Monserrat,3,2,2,86,9100000,105813
-34.573758000000005,-58.454816599999994,Colegiales,3,2,1,87,13780000,158390
-34.6392485,-58.497526,Villa Luro,3,2,1,57,7020000,123157
-34.6032679,-58.377548499999996,San Nicolás,3,2,1,62,13650000,220161
-34.602987899999995,-58.435847200000005,Villa Crespo,3,2,1,58,9100000,156896
-34.596191999999995,-58.442837,Villa Crespo,3,2,1,50,8450000,169000
-34.665531,-58.471253000000004,Villa Lugano,3,2,1,60,5525000,92083
-34.6121094,-58.36254739999999,Puerto Madero,3,2,3,129,47450000,367829
-34.566897999999995,-58.473473,Villa Urquiza,3,2,1,72,12155000,168819
-34.64137879999999,-58.4459193,Parque Chacabuco,3,2,1,50,5980000,119600
-34.6009204571,-58.4092612074,Abasto,4,3,1,86,10985000,127732
-34.5513472,-58.4551336,Nuñez,4,3,4,138,43875000,317934
